Date,Stock,Headline,Sentiment,Confidence,Entities,Matched Stocks,Link
2025-11-14,SBI,FIIs and DIIs place big bets on State Bank of India — Analysts see about 20% rally ahead - The Economic Times,POSITIVE,0.98,"D, State Bank of India, The Economic Times",,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOZHR6enVMa0lXdlQ0T3hjcTJTQjQybDNXSkhCNllKLU9GVV9Ob2hHczRSeEZKTVNzdjZnek14cXl3OHc5ZG1ucjBjZXpkRldrdHJxOEQ3V0ZFal80U2wyeHpteEhfbG5LQmxpdXJDT2NMNy1ya293M0hZWVFIV3JHYmJhZmhaR1VwaFJNUURHNF90TDdkSzhhY2FMWV90SDdPUUZHUk9sc1hldkxIdGpXNHVXaDh3Y0NMMGN1bnA3YjFxVlBfRnBpaDJMQXk0ZmFyclBfeTZ1ZUdaQXc2UFVrWnJZQnZ3YnNTVUlWai1GZmfSAfYBQVVfeXFMUGhtc0NJX1hQOHVwRXFXZ3RjSDl0SjFrOXNHZFFfR3Etd0I5YTFNdzczLWpwLWlsQUpURDJuYmo0cE85WGtOZFFrWmp6OHZPOTNid3k0aElLaTVhUFZZSmt3Sk5JR0xPRDZkU2xrUXpDdzIydmFaWFJOMDdlOUhHYkVLaUEzdUlCVVlfQXlQOHRDVjg0X1pYaWttZmc5QlRkald5azBDNGlsUTVZZFNSY1RuUUxsU0x3VTJNVWZxcExDaE9PV2lKSTh1cmg0MmJKc3Z3S1BqZWZsLVBYbnYxOTVxSEhOUUhSanZoQmxkekJlWXNUTGdn?oc=5
2025-11-14,SBI,Stock of SBI-backed NBFC firm gains as porometers raise stake in firm - Check full details - India TV News,NEGATIVE,0.54,"NBFC, India TV News",,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPVGYzek50LXVFNng2NWZHNURERHU4djd1WU82TVNjdWJaeHl4RlZPTTRtYzAwUktTek44RHhROW0tMDhmX0JESTlPb0RfWGpIeHlncTJ3UldPMHZxOHFxeDVLUGVqdFdwaHJ5Y3lKZDMxUzhERkFGV1d3R3hWdER3VGJPZy01TkI5Tkp3MzlEVlJia3hORnZQUm9qRFU3SFpOcVlYSy1mNm9jTWtMeTNfVTNWbG80Tk5VUl9meG5iQlVndE5MSGVPTFhtUVpzSU1xeDJEdTJwNUc0Nkl4NWgtNTJkb3FzcFXSAewBQVVfeXFMUHhxU3FsYUt1bmx1MjhxWDJRdEhhbnNNYTQybVl4OFJDVFIwQzlyUFdiSTJZRFYtS2RSNmUtWkVnMGlqVk1KZG00TVVvVFBLYWtmeXFhdGgwazNJWEFBSkZoeHllSUdYM2hEYjNjOWtvM0ZTVzM1Mno0dHpfLWNTY1Jza0RWRENYRE5XVHh2bEdWYzFsYTZyVkswQy1OQ2FZQ3pCNG1DODZLM3BEUklqeFBUVWVxODdFQTRTaGllRTlSTVEzek9FbGxmNFFuU3dpUEY4Mk5zaEd3TWpwYkdPMzh1RENtTU9OZ0dERGo?oc=5
2025-11-14,SBI,SBI shares in focus as lender to buy stake in CARE Ratings' arm - Business Today,POSITIVE,0.778,"SBI, CARE Ratings, Business Today",sbi,https://news.google.com/rss/articles/CBMiygFBVV95cUxOOFNxYzdmT1U5RGhkYmZOcHdtdnQ1R05hOFp5Y212QjlBZFBLeG1XdEdhNEE2Z0JzM3llaUlJalNMRWxhLUktZm9VaFB0R05WR0F6S0tkWE53clVGb09NNFktdG54N3lidUd2b2tmQmNpdHQxNlpjZDk1NFRVUWdHenVIb0phZnVXR0p0NGh1VDd6Q2xCM180b2k5OW1hRUVkWk01Y1Qya2pmWHZJX0NvWHJ4c1dGN1hqdktGcnJnUkdoOGdqZXRGTzZ30gHPAUFVX3lxTE9JT3ZTOUR5bS1iQ0tMNmM1aXBBay1RX2tjVy1jeVQ3UHlyOXdIWXlJNEp5bFU3V0NfVnBfMjhSTlhoOWkzS1gwWFJEMEwwVVNrR0lFNkRYZExXN0tuUkNiX0FkU1ZDbWxXUEdfU3pKUnFkVExIVlZHSjJ3NnMyczBpZmtHVTVaMlVvdDY5TUUwQnRmQVZkNmZFZ2ZrZm5IMHgySXFCV29Fc1RpLW50eWFoeVo5Vk55cEZBNzFsbzhNRjBJb2xsck14LVRKcGhYYw?oc=5
2025-11-14,SBI,SBI signs Non-Binding Term Sheet with Care Ratings Ltd to acquire Equity Shares - PSU Connect,NEGATIVE,0.988,"SBI, Care Ratings Ltd, PSU Connect",sbi,https://news.google.com/rss/articles/CBMitgFBVV95cUxQYkU0WTJ6T3FnZlR4dU4wTzEzdGRNeWp6RDBxRjlwZC1tSDg3bVpPR2xfeFVDYzdrNUNIdFJBN193SF9EcjRYR3hjVVFFOE5hS1U3Y2tYX3lVcE1UWUh5NEFQc0wxNHhqc01ySW1zb0duMEpicURHQ2NuRjVpczBkSU9tOWNIR19yX2dhUGd2VVhZSGQ0eG9qcHZNcjNNdV9NdHdyWndtU2dXV2hncXFWUHR1NXJTZw?oc=5
2025-11-14,SBI,"RIL, HDFC Bank and SBI among 9 stocks owned by over 550 mutual funds in October - The Economic Times",POSITIVE,0.878,"RIL, HDFC Bank, SBI, The Economic Times","hdfc bank, sbi",https://news.google.com/rss/articles/CBMi9gFBVV95cUxONWNEY0Q4LVBMOTVZWFFwbk5EVWxrMXNHWnpyblI2Um9Wb3pENlpoWVdfMExxbG9SSGlqMXF4S2hzdHFIaE15a1hHT0tMUmVLQ09WSWlmVUxPU1hDUWZyUEo0ekxsWEdaMW15WkNQVG0yd3FXUUpQYkVoVk1PcTFNZ2ZIWnNkUnFoWDlrM3QtZW1JdUN4ZXBic1JBOVB4WVlyRF9FUW80bHhaQzFEY0JFVUpia3AwX2RRaXl0RTZFSkRCUVVyTG9sOVdldlhZZU84VEJ5V0hTVXlGSFRiTU1UTUR6ckpyd1BSa3lhdE5WejZ5TlNjdGc?oc=5
2025-11-14,Hindustan Unilever,"From HUL, ONGC, BSE to Balrampur Chini – Here are 10 stocks to watch - financialexpress.com",POSITIVE,0.879,"HUL, ONGC, BSE, ##express",ongc,https://news.google.com/rss/articles/CBMiswFBVV95cUxOZTlZS1htNTJkSVFLb0t2akJTalVRM1U1elZ1VnlNanVsUS16SUE1elp0TmQySHR5TUFvNHdwOVAxMEhRb0liaV9SOFdqUHJLb0taVnFERW9ZeVN6LTM1MkN5UDBRU2IzaEZ6c0RHeTFjNmp0bnpKSU9vQ25uN2hWZFRnOVYyWmE3RDdjTTV0NVRPNTcyeE5OaU1FYVM4bGhBSXdudktwWk1sMVc1TGhhaVR0c9IBugFBVV95cUxQVjRKLW1kV00wZUQ1R0dTRnBIVnRTcjQ0Wk5yVEpEdTZsbFMtVi1RWGY1RjU3WmNRLTUybVlJSV90LUtETElETlRBTmthbHJ4RVotLWtfem5GdlBqYVVQM1lnLUc2cnhSNTBVYnRwQ2M5aV9PeXZwN1R3N045eEtncnJGUERTOUdMLXl1ZHFzUWhvVWV0NVItdmdlempoV1JyYTFyUDRPazRjSFhMSE9vbm1iVm5UWThkVmc?oc=5
2025-11-14,Hindustan Unilever,Hindustan Unilever - Positive Breakout: These 11 stocks cross above their 200 DMAs - The Economic Times,POSITIVE,0.992,"Hindustan Unilever, The Economic Times",hindustan unilever,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNTnQyQl9RTHJpbUZLcHQ1RFJvX213bmc1NWpoa0tvVkdyenhTR1k2MEJkOHJ5UnQzbTFUMEZPeWRTdDZFYjQ4THJJU1AwcUhzNWo5V2lrOVZ5ZUVpX051bDdVb1BtUXNueVRGZU9fYTFud0hXRHVaT29YWlQ0c2htaElMeFFsbWprSy1ROVY5MmJsM2lDNmx3b3Rsb19fY3pucDBYbUhPaF96LU1PVWhBMWEyWElCZDNzSmFBd084QzBINVZJa01KN2lpMnFBZ2lGbmp2N2UzS1RfX1RiY3pHeVU3Tjlxdw?oc=5
2025-11-14,Hindustan Unilever,"Stocks in Focus: Paras Defence, Hindustan Unilever, and Others - Equitypandit",NEGATIVE,0.973,"Paras Defence, Hindustan Unilever",hindustan unilever,https://news.google.com/rss/articles/CBMikwFBVV95cUxQbThBdTZfSng4MWgtN2U1UnZfQWhJX05nR3dDU2plVlNmRnNnd2hjSWRYTmV0S2ZDbnFnNnd4QUFZemlTcU9GSGpuSDdmMkJkM0FzdVBoUjdSeDMxY3ZNN0RuYkFkbTRtdUgzNmZTc3lZa0RhSkJEMWhBWDBrOTFBeGxqNVhRc1dMaTMzMW1ELVpvRlE?oc=5
2025-11-14,Hindustan Unilever,Does Hindustan Unilever Limited Have a Competitive Advantage in Its Sector - Stock Buyback Updates & Free Smart Trading Classes - earlytimes.in,POSITIVE,0.976,Hindustan Unilever Limited,hindustan unilever,https://news.google.com/rss/articles/CBMiqAFBVV95cUxONWVHQ0xWTUFqM1FKdmx5UTRYRjV1NFdLMzJPSHVqSVZGY1ZhVlh1QTlOWlVYenFSODRqYS1TNnEzVVhabFhIdlZXS253d3kxMTNTUG9hQUR0Q0Z6U3lRc0U0Q2NTcHBPX3ptWlRtdWo3MWdNak11YVgtaF92YzU4d0d4NVZ1WmZvM1lrZHNrOVJERk1nOVpzMnlkREluTXp6ZjR1M2Q4eUw?oc=5
2025-11-14,Hindustan Unilever,Pace of volume recovery key for gains in Hindustan Unilever stock - Business Standard,POSITIVE,0.957,"Hindustan Unilever, Standard",hindustan unilever,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQV0dleFJCdnlYTVJzZkE5ZTEtTllxWHljbHEyMXdaU3E2MURuUE45Vm5hQ1NGcHNDQV9RbzZvT2NrSmRnZHRSbU53cHdGa1ZPQjhzckFienlJbk5iNk90NGJvTmkzWnVjOHIwbEJnVFdLQnY1UmNIcHlBWWNOR1lwTkFHcktBTmhuZ2tfd3BQZWFkbUMzdWRSN2pqWllkb1lTOGFPRzk4ZXR5b2FYb281UmJXLVRLanJBcDllTkxMek9yb2JicTR3YUhXOXJQVFBLb2dmenpwWWd2dzRidl9QSdIB5gFBVV95cUxOOC1JSld0Tm0yZmdKR0Y1R1NYaTNYb0o3d3I2U0dxRkVCcnBYd3F5bWtfaExaU3RSUDBMeUhFTlQ1ZGRodnV1ZGh4RWV1TzlRVlV3dkFuQWZlV2ZZd2FqYUFaLXZCN2hjTFNZLVpaTDJzaWRRVENaejdZRXA2STRJUlpkVlpHZTFQUDVJMlJadWFscG93QVlWNnJuTEZOZS1RMW40czRhR3k1LWF5Z0JGd1J1SF9zREpFTUUyVVlzS3ZLTGZ6SlN4aWRJMERlYnlKOHBlNkx0cHVtR2xnOG9WR0N4MkwtUQ?oc=5
2025-11-14,Maruti Suzuki,Maruti Suzuki Share Price Live Updates: Maruti Suzuki's returns reflect a tough month - The Economic Times,NEGATIVE,0.977,"Maruti Suzuki, Maruti Suzuki, The Economic Times",maruti suzuki,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQYmlWbmxMUW9UeC1IdjEydkZIWVZudW10dWVic2xYaVJCYnVTdUY2MGxYajJVTFhPRDh0dlFSR1NTYnh6dmF5VngxNXFlVXVYMnJYNDBqUUhEOHlRSl9UNnhhVjdEWjgzd2JVdHcydkZ6dDRSd3lwUkMyUTVERnc2RVVFZXY4ZnFudlZmUTJNVlRkcW5NYzl1NXdjeGxVbzNTdjJCcEhCVXdFTS1QeGhudUNqaXVWVkVXazdYZnZucC13YUhYd0dRWlpQUmFLcFo2S0RYeXR0Y3RGQ19ZRnhFd09hSkJmOXdY0gHuAUFVX3lxTE1lZ1Ixd3RveFJIS0RfQmZ1dFc2TWM3c0JBVUpGbHF3RDZxY2V6eHBVNTVFNWFVLU9VVDZHZkxuLXhDQm12NnNTcUZEOWNENmZxcEc2LU9sMWhWNHh2ZEZIYUxLSmhjUWFJNXNmYjlERjRXT05IcUg5TFMzTjNFX2VoTnBEdFFtU181NW51bjc3V3ZRbFVhWDZZTE5EVHk2b2dSa1c2TEdJSnhLQ2FpNFEzSXdQdE9kVkw0eTF3QmEyWkVWRXVZZUIwYjZIVnVoTndXUTQ1cGtqUFJ4VjBFVzBWV1BnOWh3NzJTX3hEZmc?oc=5
2025-11-14,Maruti Suzuki,"Maruti Suzuki India Ltd spurts 0.25%, up for fifth straight session - Business Standard",NEGATIVE,0.985,Maruti Suzuki India Ltd,maruti suzuki,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQNmtIVk9wSk9nd2s3LUVESk1ORGlzbkluQ2txaVY0QnFxUHV3TTJFYlNnOFF5X1ZrOWxJckotRGlGMk1CbVE2eXZMT1FFdERiQUtQbUFMbmJTUGd5VlV1M0k5Y1BLclhhMjRzend1YVRBOU0wUF9qYTE5bDVZekEyNjg3UTU0TldOWE5oeTk3VmNCNF9HOEdEaUZzUTRRTXY5NHhSZjhKUGR0U215M3ZfMmlrVlhnNXZ2Z21HM0lVUHJqYmxaRzZObjhYdV9Tb3Y4NWtoYm9vRFc5aGtaMzlIS9IB5gFBVV95cUxQd3QwVnNUejJMQ0h4UWIzM1BVZ1I2cGtGTmQ5SG1KakhWX2kxM05LanVTLW1MWHZnNXVZc1Z5VnJWM3IzelBYa0todmVYUlQ0Z010blZrUy1Pa3BXZDBMNE8zdEdqUG9qUDg1MmY5b05qbGZObU5tSTNseVNnOEVza0UwandybmhRcVdIWE5PdlBteWNHalhnd181REFTMGI2d3AwMFpLRmhWeUVHQ0Z5QjlJY2pUeG5qMGl2X3RyVjlaUHUwU3hqLVVDeV9tZzU4eUtHbmtwVWR6dXQ1WlRmSHAtZUN5QQ?oc=5
2025-11-14,Maruti Suzuki,MARUTI Outlook for the Week - Equitypandit,NEGATIVE,0.954,"MA, ##UTI",,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBEZG9SUExrNmZNbVFCdTFCb2JXaVBDY1ZhSFYzbXhsQzZ6UzJrSFF5NFJPOGY5dWlCZXYwQ3ppWVVoOTVSc1BoN1JENGEtUTBqSTRSdXpSUDhDbDdGVlNvU203RVFscF8x?oc=5
2025-11-14,Maruti Suzuki,Maruti Suzuki falls 3% post-Q2 results; Jefferies downgrades stock to 'Hold' - Moneycontrol,NEGATIVE,1.0,"Maruti Suzuki, Jefferies",maruti suzuki,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPZEc2R29jQWlBdmF6ZkxqU0E4LTFMa1Z3WTFzS1E5aTYteG94aGVkbll1Z1lXbHd4bWpkRGdjX2hMay1xVGtBTnRBaXg1LTdDOWQydW5EY2RsQXR5a21RZ3FWb3J0SXM3RHlFVHlaV2N5d0xkcDl0M0t0bEJQMU5admNZdGxHX2I1UTNocUxPQXI1NFdrMUtTRUlzTy1TZHBnSkFWOTFvT3F3NWtPbzN2WWNPNngxOG85U0NGcnJBOURxTmxzTExyZTVFSWNFVTBkSm530gHYAUFVX3lxTE84VWtFekJOUzQwRWRWXzB4TWdrMktITEdSMExNRmRnNjhOUlpUOHlMQ2Y5WkVRbTdpQ0ZiaGNVUW5DQ3ZKOVVCMUt1RHJ0UDRLdFBOaVFoYTVNcHo5UFZ5T2hrN2UxV1pjTUg2WngxajV0R2xPMWFIVFRxNG1PeU1Xa0R4WjJHd2RVMEZvNjVMMWZTY3B3VkhJT1ljSXd1X2F0S3JuczhwLUQ5SnJGUlM5YWw1MURqa1AwR05hVU1sYko3RVpIQksxVkpDWHFkR2pHeFB2aGw1OQ?oc=5
2025-11-14,Maruti Suzuki,Maruti Suzuki share price jumps 35% in FY26 so far. Is it still a stock to buy? - Livemint,NEGATIVE,0.994,"Maruti Suzuki, Live, ##t",maruti suzuki,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPdlNMc1RzVW1YTXpDUFBHX2REUVdKczI4NW5ISVBodld1Qm5iaThnZlRTaHRoZ05NUlZISFR4dnNoWTB4eUNYRjZXV3dJdXcwVU8wVEE5bEVBZGo3RzEzTDB4VVVUdFFEMTF4TGVQQ0pQUW1aWjZzbGhtX3R0elJJWGZIUWRIa2VHTk9VakNzWThvMHFYUWo3V3Jtek1xOUZva0dyTHhEWmJCWjRYOXZWMDMzcTFqc0g1cGFaX3NFcFBjaElYZWx3Ql84ODJiY0lEVEFNdEttWEtNaVJvOTk00gHkAUFVX3lxTE5lbGpkYkJydVBXRkhyRFgwd2ZmS0kxNFF0TVhrcWtOVG11U2VZYVJUNllQR3Fyd1NGWnowU1c3VDI3b085ZklsZzhpeUt5ekVxNUFmZG9ScVB3MnlEWWUxamVzRnBHZnh3Wnh3WjkzUXpmbnhQM0xoYkV4dGhrVWo5VHk3NlpidVAyaG1GZlNYMEJGQjhHVGpoM2dvV1k1TEIzSDh0cWhSblR3S1JmTE1MSTRXbXYtSW1kT3VRYUZzT2F0VGFlOW04RTFlb0F1SEFsWHU0cXZ5Tm1RWnVmaGNTOFNVVw?oc=5
2025-11-14,Axis Bank,Axis Bank Share Price Live Updates: Axis Bank's Recent Trading Volume - The Economic Times,POSITIVE,0.864,"Axis Bank, Axis Bank, The Economic Times",axis bank,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeUpQNW5UN2hBVzh1MDhzOGhUVllpRm90M1Nud3Y1OHlYMkFpYTZBcU5VbC1QeTdJdUZRLXA0c1hYUzI1OTdvUVowSXBtLTZEbG1taDctMVpYRDEzTXMxM21NaUtmU1NiY0pCbThTSGJYNktYdTd5UjhzcnJsTWl6aFY0UmNSakhseHNxWG5RYlZSYlVLMjVSYWRRR2RXM2JKV05SMXotbG1ZZmQ1Uml6YXBFNHB2bUZIMVJB0gHAAUFVX3lxTE5kMGI2VGQ2b0tvanVqWTQzUkY3UWVyOGxqUGtVQUh6blFOSXV4bDBPNEE4S2ZLUFgtZE5XWEl1YkRCSTFiQnlLWnV6NElRb3pPU2x1MDIwOThReWxHZ2hpY2psRVJlUVNZdDJKUXQ5MmFPaWV3MGk1OG53VWVNR0NVY0J0TFVlbDZJS1BrSVk3Vkg1NGhJeFhMckR3cHBuUDRfZlY1cWdsWXZQRklmSEFkbjJjaXkwTE8tMEI4akVkWA?oc=5
2025-11-14,Axis Bank,Axis Bank and 2 other stocks in which Societe Generale acquired stake worth over ₹200 Cr - Trade Brains,NEGATIVE,0.98,"Axis Bank, Societe Generale",axis bank,https://news.google.com/rss/articles/CBMisAFBVV95cUxNX0E4VW8zVzlBY3FTS0NuZWRnbGZIc2s5Y1dzNFc5YUdVVUR3b1RKb1FBX0VWX0t4VVV3aTZucG1qbDBiWi1vNlZsck9xQWJtNUY3Y05PU1R0MFh3X21fRmhmeFI0Z1VkUkZCUU5IOFZpeUd0RlJYMDhvN2U5Q3gxSld2REE5SzhrTXBuUGgzZGRUR2FhcnktMDFHX1A5Znl5VW9hU1dwblhHeWkyT2JiWA?oc=5
2025-11-14,Axis Bank,"Market Trading Guide: Buy Axis Bank, Hindustan Zinc and 3 more stocks on Friday for up to 13% gains - The Economic Times",NEGATIVE,0.638,"Axis Bank, Hindustan Zinc, The Economic Times",axis bank,https://news.google.com/rss/articles/CBMijAJBVV95cUxOQmFRanRuTGV4MFdXbWVHY0NXcUFfRWlpUU1Hb0h4S0dvRWdjVnBzS2xuOTN1SUcwdEdiVWF1V0dVdjRYTTZpQUhuVnZiUmN3dUhCTjI5Wl9kemJ3TkpPYUZSS0dZWWVJMlM1WVdfVHRqU0pLenViRDhWdmJBbTNFUXRqeEJVMHZBaWp5Q3Z0UlVBc1RTWDlLT2NHQ19aTkdPbVhFbENyZlRGN1lfN2J4WW9DVGpZbXhkUktkbm1xYUdJVHZZeW5hVnViTk0wQllJMzNrREk2TlBMV3RadnBUalZxWEdlMnBsTEpKb29KMGg3OGFsMHlNbW95MFdXM2U1alpqR3BtSE1Rd25l?oc=5
2025-11-14,Axis Bank,"Societe Generale on shopping spree in India; splurges Rs 200 cr on Axis Bank, Tata Capital, one smallcap - The Economic Times",NEGATIVE,0.975,"Societe Generale, Axis Bank, Tata Capital, The Economic Times",axis bank,https://news.google.com/rss/articles/CBMihgJBVV95cUxPUzJBNXIxU21RWlhiWUI4bU1jblljbkNWckYtVkctSHhrNlFRUjVHWGZRcTlIY2k0djFBRlA3aU5zZjlnUUJOT2EwWjU2LWFVT2FMc3dhbUEtYWpOVUh0OGtEU2J6ZE85bmtPemVVZlRWTExkeDNMRUFLU3JtVFlRRk1rbHZLWVF4NHJvcXQ2anctc29WdXg5YVdzRnNyelVjNHRISUNrTldWQ1ZmYUlfb0haLWtBY1UxRFp0bldCOWtBZVgwb1J6aFUxb3RYblRxWE9BNjFBNXdFMjJwRGdXc2NHT0h5M3UwTFBrLThTdEpDX0ZzNHRnd1dVb2l5VkMyRjd3azdn0gGLAkFVX3lxTE1oa2NhUHE3a25HNFlZaWE2dllyaG5SN3EwWTRBd3RxMDdveV9PU2ZNZThPVW96TnhEYjNseU5QZkVLWUVXQ2pBUGx2dFNRUGcwLWtfRWRNclFGTDJERzFNRURQQmtUZXBVYjBZaFczb3h5N1YwODZYSl93UzRjbFdBcFJ5RlNIdzdVRnp3azBXb3I1RmFMU1l0SERxcVBGSGVSTElKOXZQMFRQLUZwc2FxRHJvLTI4cXlyTzRWa291ZS1SWjlhVXRpVU1OYXF3U1hJYmRNWlhOc2h3d0hGOWtzTGdQbXZWWmhPMGRKQkJjeXNRbzJCSDlvY2hTUFk2ME13ZUlXOGd4UjZCTQ?oc=5
2025-11-14,Axis Bank,Axis Bank Share Price Highlights: Axis Bank Stock Price History - The Economic Times,POSITIVE,0.998,"Axis Bank, Axis Bank, The Economic Times",axis bank,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPN2JxUENmUTZBeEZUUTVnTkI2a0UzS2VvVTJlektUaDdjNVM5LTVqZlFROTdSZmd5MlBYR09WaXQwOGctU3lhVmMwU0NTQ051ejVwMVBjY0FRMFI2aGl4YzR5eDREdzZvZ1Q0cEhHWm9RQ0lzN1Z1UEM5dFVDbkxQbkRvckZPb2JOMkVqMkRiU0d6YXcyY1JBSDZQRjM2M2I3cUhnbVhKXzhfeHQ1aW9SXzF5WVpVRXFMYnBhRG4tMmt6cmPSAcgBQVVfeXFMUGNlSWFJekxPdUJBMlB3ZkgxR1BoOTFfbXVMOV94aGxGWmhhX1hicUh2LXFvVGFFX2tURTFUb0k5R1FZRW5FZUdUVFdlYW9QU0VEUnktQzRDUFhJSlZ6ejY5R0JtV3lfbnNpMTBsRGtiVWJudnU0ek9OTC04eVpKNkJDbkhzT1phbm4tOElPdEQtMWhnZV8wYTZFdEJ1eGsydVkwMUotTW5WQkVCZDJraDlUSjMxODVJVHVqU2UyMHRoeHFrd3A3cWU?oc=5
2025-11-14,Kotak Mahindra Bank,Kotak Mahindra Bank stock split: Lender fixes board meet date to consider first such move in 15 years - Livemint,NEGATIVE,0.988,"Kotak Mahindra Bank, Livemint",kotak mahindra bank,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPV0JwZGJGa0lySy0tUDQ4VnR0T3lSallleXBEazBzZENxXzRpZ3p0a0FvcWhjV0pONjFoWDdsamxxTTZ5dTRDYjhNY2dRdTNFUUd0Y2hyXzE2OFRvTmdaNmVLQjZNQW9ucHRmY1M4aElab2ltd1E5UUZiMGNUQTFaenp1cnNNWWZuX0ZNam5SalpPeHdGSGo0cGExeGVuRThNZXJHejJheTRSa0dYTzVRWlMtMEZTUlh0UGlHMGtfU2dXc2VZeXZDTXZJS3Z6Z2NEbGhveVpqYURXbnZzbjFBclQ3SXdDb0lZMkpLVHlseE1vR0VrZ3JXLXdCRG5YSTTSAYQCQVVfeXFMTkVaZklMSGRnNEp5aTg5Wi1mT1RwU3Z6WHVLYnh0cUxkU3gxVnVkN29qSVJNUWxRU1d5X29FVGMyU2lLM1gzR3ZfeTZqRWtDZC1xR0hiODNnNktKektNcWtsbEF0Ykh5bzZuejlQS19YelFpc3NGVWVZSE12cUNwemlxTERrQmx3bllYRmlmVFl1Z0FLdjJkT014MFlHVHU4c1dxMVRZcmZ3X2NSbnVJZEJ5RXhFcC1RU1E2NTdHTGJkNGJFdGVpVGVyZ0tKRlBRQ29NSjFOZXByaDRHY05xX05sR2FPU050YW1JNVFYUUVhSnNvM0pnX2lzQ25DTFBNRkd1VXo?oc=5
2025-11-14,Kotak Mahindra Bank,Kotak Mahindra Bank board to consider stock split next week - Moneycontrol,NEGATIVE,0.996,"Kotak Mahindra Bank, Moneycontrol",kotak mahindra bank,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOTnhZTktZMUZweHNRaFZ6WC12VEtxcHRRRUdvM1ZzOEpNYUpWYUJ5OTlaaXJ2Wjg1c3dvSjJoVVhzM2RWczNLaTEwbHE5OHpDVkJqVzZDTi00YkhEVkRCS2E0VXp4SS0yZTJwN0dRV3RhNG8zX0VpTnA0TVZwMkkyMERIV1FkT0J6ZV9kamhGSmhmN1lYeTUzbFRaTVV2VDduRzR5blJIc1hmT3NXbTRWbS1jck1Tell5OXVwOXZqVUpYZ9IBxwFBVV95cUxNeTdVc0t5RXFmU3BwQ2g0cFpSbTlIMkxoVzdQYVFacFBqUEljcEZOUG12U3ZoSXFRVVM0Tzc3NFAxU2JqZlZPbGdDTGVxd2xmS0VmNTA1UFc1UDlsbjJEeEpCczdia3FScGluU2d1dWZBcVNYd1RXSEEtTldrRHBMZFRsLTlpdFFfTDJPY2hXMTEwU294cFhhUlBXcVlvM1QxSG43UklySkUycy1IRC1BcVhDdEFjU3lYWGt6eUkwU3prSkZpemg4?oc=5
2025-11-14,Kotak Mahindra Bank,Kotak Mahindra Bank to consider stock split on November 21. Check details - The Economic Times,NEGATIVE,0.972,"Kotak Mahindra Bank, The Economic Times",kotak mahindra bank,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNeHQxdXFBcTVYTTR5S1MyaHlpU1oxM09UcThYZXVuOGEwN09tYWhBZlAxdjVacnNaSl9uYnlrYUxia0w5Wmg1T0NoZEl6SVZYUVhoeWpGOEp5c1UzQVRyeHhzRFdMVDZUend1ZzJBOVdhLXp1TWlLazZVOC15eENXeWg4dTNRWjllb0cxM1lOT0J4U2J2MDJEalk4OFRvS3NPZS1Oc1NtclZWNDV3bnl4WFlZeHI2c0llSTFYQ09jNFpSdjA0ME1obEJ6eXE1MVczaV9xUEN3MkZObThZSTBn0gHkAUFVX3lxTE5hUDN4YnRHTUlmcWpCVmdwOVN3VzVLMElfYWZsb3IwMzZ2MndrOHpFekRFbGdyQ3U1ZTNqYzBCZkFVXzN6SHpkNWN1c1ltSGhQekxaaV9IdXNHanJCSi0zdWZ4cUV0S0tXd0ZRRUQ2THpJaWRVWlJOcF8xSDFDMGtOeXdaLU9aSVhoa052Y2d5RVQ3bXQyR0kzNVRRN1F4U0o1aHYtRnhkN1NIUXRYZ2F2MEwyY3BUUjZYOTJGVFZRa0h5OVlQdjg4ZHlPWG5tdnVwMnByMVktZEl3Z0RyRzdfYmViMw?oc=5
